id,name,host_id,host_name,neighborhood,latitude,longitude,room_type,price,min_nights,num_reviews,last_review,reviews_pm,num_listings,availability_365,num_reviews_ltm,license
5364137,Studio Condo by Airport and T Station,23777641,Gavin,East Boston,42.38704,-71.00581,Entire home/apt,62,65,87,8/31/2025,0.68,2,67,2,
5371051,Beautiful 3 bedroom Dorchester MA,27842033,Bernard,Dorchester,42.31163,-71.06351,Entire home/apt,126,29,268,7/2/2025,2.24,6,219,3,
5434353,Quiet  Beauty in Boston,9658771,Anthony,Roslindale,42.28629,-71.13839,Entire home/apt,155,29,25,4/30/2021,0.2,2,329,0,STR-445527
5478135,City living near the beach!,13595892,Elizabeth,East Boston,42.38455,-71.00217,Entire home/apt,,91,26,11/13/2016,0.23,1,0,0,
5495267,Parking Renovated Close to Downtown,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39,91,2,8/30/2016,0.02,31,365,0,
5526487,*Fort Hill Inn: Penthouse Duplex* Close to Center,28662210,Terry,Mission Hill,42.33211,-71.09842,Entire home/apt,336,3,240,8/24/2025,1.91,5,50,38,STR-446658
5526514,"Fresh! City Loft Apartment,  Minutes to Center!",28662210,Terry,Roxbury,42.3285,-71.09608,Entire home/apt,162,3,132,5/8/2025,1.03,5,33,2,STR-446656
5581575,Private Entrance * King Beds * Parking * Kid Ready,28766987,Kathy,Back Bay,42.34628,-71.08064,Entire home/apt,250,29,215,7/2/2025,1.92,1,176,2,STR-400453
5718801,"Heart of South End, Convenient, Comfy Studio #42",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,,1,160,9/21/2025,1.28,86,140,6,STR-441252
5726250,Boston at your doorstep!,29688938,Heather And Mike,Charlestown,42.38118,-71.06073,Entire home/apt,625,3,35,8/10/2025,0.28,1,115,1,STR-526971
5738018,Sunny Two-Bedroom in Boston,7302835,Samuel,Jamaica Plain,42.32448,-71.10664,Entire home/apt,,91,0,,,1,0,0,
5746844,Share South End Multi-level Loft/ with parking,10778805,Paul,Roxbury,42.33509,-71.07847,Private room,100,91,9,8/21/2015,0.07,2,365,0,
5768819,"Near Fenway Park, South End, and Newbury St #4",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,184,1,179,9/20/2025,1.46,86,316,29,STR-589708
5769127,"Stay Close to Fenway, Tufts Medical Center & More",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,123,1,326,9/14/2025,2.6,86,227,17,STR-589704
5775139,Large room located in Allston,29963974,Nesli,Allston,42.35211,-71.13178,Private room,,91,0,,,1,0,0,
5781926,City sanctuary - garden terrace - ocean view,29573894,Amy,South Boston,42.33286,-71.04506,Entire home/apt,277,3,105,9/2/2025,1.07,1,335,14,STR-398153
5782221,"""La Gemma"" - a gem in the North End",18601802,Gina,North End,42.36726,-71.05424,Entire home/apt,330,3,315,9/6/2025,2.54,1,61,16,STR-388064
5813177,Sunny 1BR for Summer,30162455,Patlapa,Fenway,42.34306,-71.0872,Entire home/apt,,91,0,,,1,0,0,
5856633,Condo overlooking Boston Harbour,30408736,Kate,South Boston,42.33284,-71.04685,Entire home/apt,,91,1,5/13/2016,0.01,1,0,0,
5870922,The Nantucket Room near Harvard Square,26956083,Todd,Allston,42.3605,-71.12633,Private room,71,3,403,9/8/2025,3.17,12,204,43,STR-383892
5884429,"2 rms, private bath, females or grandparents only",15396970,Linda,Roslindale,42.28516,-71.13772,Private room,81,30,118,9/23/2025,0.94,2,171,6,STR-396424
5919529,Great location! 3 BD single fam. Kid-friendly.,24196977,Jenny,Back Bay,42.35009,-71.07023,Entire home/apt,512,91,14,4/22/2016,0.11,1,177,0,
5927267,"Large room, wood floor, 2 windows, 27 Dexter",26098645,Manuela,South Boston,42.33034,-71.05802,Private room,,5,209,9/1/2025,1.65,4,56,11,STR-524662
5932402,South End Condo,2221632,Tad,South End,42.34459,-71.06999,Private room,,91,0,,,1,0,0,
5967421,The Meditation Room near Harvard Square,26956083,Todd,Allston,42.3605,-71.12633,Private room,74,60,180,3/23/2025,1.42,12,283,2,
5974886,Close to it all-private parking & red MBTA station,23856705,Christina,Dorchester,42.32431721,-71.0586657,Entire home/apt,267,2,35,7/28/2025,0.28,1,19,13,STR-455594
6080461,Fort Hill Inn- Cozy Studio ApT 1.5 miles to Center,28662210,Terry,Roxbury,42.32966,-71.09597,Entire home/apt,177,3,156,9/5/2025,1.23,5,65,15,STR-446654
6131224,Hidden Gem in Boston: Long Term 1 Month + Only,7303930,Lawrence,Hyde Park,42.2619,-71.11315,Entire home/apt,110,29,29,3/31/2025,0.23,4,306,2,
6214710,Small studio in GREAT location,27608437,M,Back Bay,42.35262,-71.07899,Entire home/apt,92,91,57,7/6/2019,0.46,1,316,0,
6238463,Pvt tree top suite in great location,31691830,Penelope Ann,Jamaica Plain,42.31583,-71.11448,Private room,117,2,400,9/14/2025,3.28,1,58,41,STR-411564
6261296,"Free parking, 1 private room, 1 queen Bed",7614614,Yedan,West Roxbury,42.28951,-71.15657,Private room,,4,114,8/16/2025,0.91,1,0,6,STR-397953
6377998,"Family friendly Victorian home, walk to T",987917,Helder,Jamaica Plain,42.31584,-71.09932,Entire home/apt,263,29,43,8/15/2025,0.35,1,266,1,STR-416102
6465075,Spacious 5BR Condo w/parking near METRO,635157,Catlin,Jamaica Plain,42.29828,-71.11048,Entire home/apt,472,3,237,9/22/2025,1.89,1,307,23,STR-445893
6489209,"Large room, excellent access, 27 Dexter Street",26098645,Manuela,South Boston,42.33034,-71.05802,Private room,64,5,125,6/20/2025,0.99,4,64,7,STR-524662
6544267,Urban Oasis / Apartment perfect for work & create,34227346,Kaidi Mali,Roxbury,42.32932,-71.08925,Entire home/apt,177,3,108,8/25/2025,1.19,1,325,16,STR-546631
6603827,Cozy private room near bus stop,34552909,Barrie,Roslindale,42.28411,-71.11693,Private room,43,29,18,9/1/2025,0.14,3,0,3,
6646604,"Cozy 1B, Green Line, Boston Coll, Elev, Roof Deck",31340713,Kama,Brighton,42.34118,-71.14678,Entire home/apt,171,180,41,6/30/2025,0.33,33,355,2,Exempt: This listing is a unit used for furnished institutional or business stays
6690605,Renovated Boston Apartment,35018472,Jennifer,Charlestown,42.37639,-71.06389,Entire home/apt,,91,24,8/13/2019,0.2,1,0,0,
6758443,"Stylish Downtown Studio in the SouthEnd, C.Ave# 45",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,167,1,266,9/9/2025,2.13,86,254,12,STR-441260
6758462,"Stylish Downtown Studio in the SouthEnd, C.Ave# 43",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,168,1,186,9/15/2025,1.81,86,320,27,LB-101763
6758482,"Explore Newbury St, Fenway & South End Nearby #1",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,106,1,165,7/2/2025,1.59,86,190,6,STR-589702
6759004,Iconic Newbury Street at Your Doorstep #10,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,228,1,281,8/21/2025,2.28,86,297,16,STR-445402
6759439,South End Studio Perfect for Work Travel #26,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,141,1,121,8/17/2025,1.19,86,324,13,STR-441244
6762011,Perfect Spot Near Boston's Cultural Hub #22,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,107,1,189,9/15/2025,1.74,86,203,34,LB-101763
6763409,"Minutes to Chinatown, Boston Common & Fenway Park",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,184,1,263,9/6/2025,2.17,86,325,5,STR-589705
6780077,"Treetop+Balcony Suite, ocean view, safe, nr metro",9898255,Jessica,Dorchester,42.31392,-71.06137,Entire home/apt,160,2,139,9/4/2025,1.71,3,225,27,STR-547060
6800522,"Small room Easy to Downtown, Longwood Clean Sunny",18517776,Huggy,Roxbury,42.31676,-71.08,Private room,35,91,11,9/21/2016,0.09,31,365,0,
6810723,Minutes from Boston Common & the Public Garden #23,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,133,1,166,9/21/2025,1.66,86,294,29,STR-441255
6819620,Renovated Parking EZ to downtown,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,39,91,5,11/23/2017,0.04,31,365,0,
6843795,A Fenway Getaway,23249169,Helen,Fenway,42.34512,-71.09479,Entire home/apt,139,91,98,10/14/2019,0.79,1,163,0,
6851459,"Stylish Downtown Studio in the SouthEnd, C.Ave# 31",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,,1,248,9/22/2025,2.04,86,316,28,STR-441245
6851460,Explore Newbury Street Just Moments Away # 21,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,163,1,169,8/28/2025,1.4,86,321,27,STR-441240
6862594,"Beautiful Home in Jamaica Plain, MA",10608570,Edward,Jamaica Plain,42.31927,-71.11325,Private room,,91,0,,,1,0,0,
6879036,Live in the Heart of Newbury Street #3,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,180,1,273,9/15/2025,2.28,86,309,13,STR-445394
6882615,"Prime Newbury St Location, Walk Everywhere #4",22348222,Maverick,Back Bay,42.34979,-71.08262,Entire home/apt,190,1,326,9/12/2025,2.72,86,272,29,STR-445396
6908525,"Newbury St Living –Trendy, Vibrant, Unbeatable!#12",22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,220,1,247,8/5/2025,1.99,86,278,9,STR-445404
6914155,Spacious bedroom close to downtown,36234262,Kimberly,Dorchester,42.315,-71.0564,Private room,,91,0,,,1,0,0,
6914622,"Exquisite Treetop Haven, JP Center, Driveway!",36238599,Julie,Jamaica Plain,42.30849,-71.11721,Entire home/apt,259,14,62,10/25/2024,0.5,1,314,1,STR-525739
6921672,French Country 2bd/2bth Heart of JP,36278389,Jessica,Jamaica Plain,42.32132,-71.10957,Entire home/apt,,91,1,8/8/2016,0.01,1,0,0,
7018497,2 Bedroom in the heart of Boston,25960013,George,North End,42.367,-71.05764,Entire home/apt,,91,6,10/7/2015,0.05,1,0,0,
7053454,Basement apartment in Charlestown,36992931,Ryan,Charlestown,42.38239,-71.06393,Private room,170,91,8,7/29/2016,0.06,1,365,0,
7054912,North Station Luxury Apartment!,6223931,Richard,Downtown,42.36478,-71.06122,Entire home/apt,,91,2,7/9/2015,0.02,1,0,0,
7086825,Private Room near public transport,34552909,Barrie,Roslindale,42.28249,-71.1146,Private room,43,29,25,7/7/2025,0.2,3,24,3,
7093184,Easy to downtown/Longwood Free Parking Clean House,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,35,91,7,5/1/2017,0.06,31,274,0,
7161203,Cozy Rm Off-Street Parking EZ 2 downtown/Longwood,18517776,Huggy,Roxbury,42.31676,-71.08,Private room,,91,6,6/21/2017,0.05,31,365,0,
7222349,M&R - Front Bedroom Bathroom Parking - Walk to T!,7988017,Polly M,Dorchester,42.29325,-71.05707,Private room,,29,154,9/30/2023,1.27,3,266,0,STR-397983
7239024,M&R Quiet Back Room Parking Bathroom,7988017,Polly M,Dorchester,42.29348,-71.05569,Private room,101,29,240,12/1/2023,1.93,3,334,0,STR-397983
7279874,One Bedroom right by Fenway Park,2800145,Pragya,Fenway,42.34687,-71.09051,Entire home/apt,,91,15,6/24/2018,0.12,1,0,0,
7281884,Charming urban studio,25742899,Tyree,Roxbury,42.31236,-71.08133,Entire home/apt,,91,103,8/22/2017,0.83,1,0,0,STR-564649
7287822,Light and airy separate apt in funky Jamaica Plain,17844905,Susan,Jamaica Plain,42.31572,-71.10847,Entire home/apt,135,2,386,9/6/2025,3.14,2,44,32,STR-460147
7298966,"Quiet, sunny studio, directly on the T",31289781,Dustin,Brighton,42.343,-71.14416,Entire home/apt,79,80,16,9/3/2025,0.15,1,214,3,
7308623,Beautiful Apartment in Beacon Hill,36811327,Carolyn,West End,42.36207,-71.06885,Private room,,91,1,4/18/2016,0.01,1,0,0,
7310887,"Spacious 3 bed, in unit laundry, central Air",38302832,Joel,Brighton,42.34532,-71.13829,Entire home/apt,427,2,271,9/14/2025,2.19,1,261,14,STR-532114
7330494,Private apartment /parking/cozy garden.,38403389,Katarzyna,South Boston,42.33053,-71.05388,Entire home/apt,175,3,565,9/1/2025,4.56,1,252,57,STR-597334
7333304,Private Bedroom,38420785,Dawn,Charlestown,42.38071,-71.07037,Private room,,91,0,,,1,0,0,
7342489,"Near Boston Common, North End & Tufts Medical Cent",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,244,30,131,5/29/2024,1.22,86,257,0,STR-415649
7474044,Unbeatable Location on Newbury Street #5,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,192,1,193,9/9/2025,1.72,86,285,37,STR-445397
7474855,Live in the Center of Newbury St Action! #11,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,218,1,282,9/14/2025,2.46,86,308,19,STR-445403
7475052,Perfectly Placed on Newbury Street #7,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,213,1,255,9/20/2025,2.24,86,321,21,STR-445399
7475215,Copley Square & Historic Landmarks on Newbury St#2,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,181,1,243,9/6/2025,2,86,288,25,STR-445393
7475379,"Vibrant, Chic Newbury St – Stay in Style! #6",22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,218,1,282,9/22/2025,2.36,86,297,21,STR-445403
7475573,Discover Boston from Newbury Street #8,22348222,Maverick,Back Bay,42.34982,-71.08264,Entire home/apt,221,1,370,9/15/2025,3.27,86,273,35,STR-445400
7476340,"Charming Studio in Boston Brownstone, #44",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,127,1,207,9/11/2025,2,86,230,41,LB-101763
7479725,Sunny bedroom in Allston,17892292,Marlene,Allston,42.35976,-71.13372,Private room,,91,13,11/12/2016,0.1,5,0,0,
7482195,Private room near bus stop,34552909,Barrie,Roslindale,42.28413,-71.11671,Private room,43,29,9,6/21/2025,0.09,3,259,2,
7499960,Safe Central City Location! WalkToWork/Everywhere!,9529655,Suzanne,Fenway,42.35045,-71.09567,Entire home/apt,235,91,15,7/24/2021,0.12,4,362,0,
7511737,"Steps from South End, Tufts Medical Center & More,",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,185,1,249,9/19/2025,2.05,86,307,3,STR-589709
7513605,"Walk to Chinatown, Boston Common, and South End",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,123,1,259,9/16/2025,2.15,86,228,26,STR-589703
7513906,"Sleek Rental in Beacon Hill, Near TD Garden/MGH #6",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,183,29,225,11/15/2023,1.86,86,309,0,STR-589711
7514024,"Beacon Hill Gem, Close to TD Garden & MGH – #14",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,161,1,220,9/16/2025,2.14,86,295,30,STR-463213
7514336,Convenient Beacon Hill Location Near TD Garden #11,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,172,1,192,9/1/2025,1.7,86,309,14,STR-415628
7527149,Stunning Beacon Hill Boston Townhouse Apartment,10502779,Peter,Beacon Hill,42.35623,-71.07023,Entire home/apt,850,4,176,9/14/2025,1.43,1,194,28,STR-410129
7531700,Prime Rental by MGH & TD Garden – Beacon Hill #3,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,212,1,210,9/13/2025,1.72,86,303,15,STR-415616
7575052,Great views from top floor #7,9653086,Glenn,South End,42.34128,-71.07607,Entire home/apt,135,31,92,12/15/2024,0.75,4,234,1,
7611271,Spacious 3BR | 2.5 BA + Office Single-Family Home,953185,Katie,South Boston,42.333,-71.03544,Entire home/apt,197,29,123,2/28/2025,1,1,354,1,STR-399169
7618925,Modern Classic Boston Brownstone by LMA & T,11228809,Jonathan,Roxbury,42.32936,-71.09328,Entire home/apt,,2,3,10/9/2016,0.03,6,0,0,STR-443395
7635616,"Beacon Hill – Prime Location, Near MGH #9",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,183,1,342,9/5/2025,2.84,86,308,33,STR-463202
7637094,"2BD, Steps to Hospitals, T&Colleges",40067818,Shannon,Longwood Medical Area,42.34218,-71.10698,Entire home/apt,,91,0,,,1,0,0,
7664646,Large Luxury Condo near Boston T,40235019,Praveen,Jamaica Plain,42.31247,-71.10808,Entire home/apt,280,91,0,,,1,365,0,
7692933,Perfect for 1,9508341,Phyllis,Brighton,42.35642,-71.16411,Private room,99,29,319,6/2/2023,2.6,2,365,0,STR-405969
7694365,"Stylish Downtown Studio in the SouthEnd, C.Ave# 41",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,209,1,178,9/1/2025,1.58,86,305,11,STR-441251
7694559,"Heart of South End, Convenient, Comfy Studio #32",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,106,1,207,9/20/2025,1.99,86,205,37,STR-441256
7713815,Ideal Location Near TD Garden and MGH #2,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,183,1,228,9/7/2025,2.05,86,322,34,STR-415615
7728499,Close to TD Garden and MGH – Beacon Hill Living #8,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,200,1,391,9/16/2025,3.2,86,271,28,STR-415624
7832890,Bright Beacon Hill Rental Close to MGH/TD Garden#7,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,188,1,368,9/21/2025,3.25,86,287,22,STR-463200
7837202,"Beacon Hill – Prime Location, Near TD Garden #15",22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,163,1,167,8/31/2025,1.46,86,277,21,STR-463214
7854872,Perfect Beacon Hill Location – Near TD Garden #12,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,169,1,227,9/16/2025,1.88,86,294,18,STR-415630
7856208,Large bedroom in South End w/ Patio,41439483,Ira,South End,42.34203,-71.07256,Private room,,91,0,,,1,0,0,
7900936,Morning Glory Bed & Breakfast!,41658743,Chris,Hyde Park,42.24179,-71.12412,Private room,75,29,134,11/20/2022,1.09,1,365,0,
7910223,"Charming home Away from Home, close to parks",30490577,Lori,Jamaica Plain,42.31689,-71.1004,Entire home/apt,,3,341,9/11/2025,2.78,3,0,20,STR-398358
7911936,Beacon Hill Rental Steps to MGH & TD Garden – #1,22348222,Maverick,Beacon Hill,42.36017,-71.06346,Entire home/apt,208,1,238,9/20/2025,1.96,86,316,29,STR-415613
7913309,Studio apartment conveniently located in Downtown,41726345,Mufaddal,Downtown,42.35396,-71.06128,Entire home/apt,,91,21,8/13/2017,0.2,1,0,0,
7916575,"Centrally located Studio in Boston ,#35",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,106,1,252,9/11/2025,2.42,86,234,33,STR-441248
7920759,"Beacon Hill- 2br, 2 bath Personal Home",41766550,Mike,Beacon Hill,42.3577537,-71.07018582,Entire home/apt,,29,35,10/26/2022,0.31,1,0,0,STR-416284
7927765,Andrew Sq Room Close to T&Shops,18479599,Agnieszka,Dorchester,42.32404,-71.05822,Private room,,91,4,4/1/2017,0.04,8,0,0,
7934491,A Very Large Room - Beige Room,18479599,Agnieszka,Dorchester,42.32601,-71.05969,Private room,,91,1,10/28/2016,0.01,8,0,0,
7939556,Andrew Sq - Quiet Yellow Room,18479599,Agnieszka,Dorchester,42.3241,-71.05963,Private room,,91,1,10/2/2015,0.01,8,0,0,
7949859,A Very Large Room- Great for Couple,18479599,Agnieszka,Dorchester,42.3242,-71.05839,Private room,,91,6,4/17/2019,0.05,8,0,0,
7984226,North End Studio,36050005,Janna,North End,42.36388,-71.05765,Entire home/apt,,91,0,,,1,0,0,
8014642,Nice bedroom in a shared apt.,17549955,Arnaldo,Roxbury,42.32554,-71.09757,Private room,,91,2,9/8/2015,0.02,1,0,0,
8014683,One-Bed Condo (Downtown Boston),24123098,Abhishek,Downtown,42.35308,-71.05804,Entire home/apt,,91,2,11/25/2015,0.02,1,0,0,
8025718,"Close to the North End, Fenway & Boston Common, #6",22348222,Maverick,South End,42.34447,-71.07644,Entire home/apt,184,1,117,7/24/2025,0.96,86,322,3,STR-589707
8055839,Updated South Boston Condo,39621923,Kevin,South Boston,42.33567,-71.05366,Entire home/apt,,91,5,10/12/2015,0.04,1,0,0,
8067585,Friendly Resting Spot/Great Transit,27756951,Hannah & Philip,Jamaica Plain,42.30439,-71.11454,Private room,,91,32,5/26/2019,0.27,1,88,0,
8082512,"Stylish Downtown Studio in the Boston, C.Ave# 34",22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,,1,184,9/13/2025,1.52,86,272,18,STR-441247
8112652,Boston University Harvard MIT,30489899,Home On Blaine,Allston,42.3547,-71.13722,Private room,,91,12,12/22/2022,0.1,3,293,0,
8170181,Gorgeous Beacon Hill Apartment,26303242,Mark,Beacon Hill,42.36105,-71.06645,Entire home/apt,90,29,216,8/3/2025,1.77,1,125,6,
8206536,Prime Location in Boston's South End #25,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,107,1,320,9/21/2025,3.09,86,235,60,LB-101763
8231382,Sunny Studio near Airport & Train station,23777641,Gavin,East Boston,42.37594,-71.03634,Entire home/apt,,85,163,8/30/2024,1.36,2,21,0,
8381472,Beautiful brown stone in South End,44169062,Nick,South End,42.34274,-71.07832,Entire home/apt,,91,0,,,1,0,0,
8390793,awesome apartment in great location,44203099,Jorge,North End,42.36625,-71.05624,Private room,,91,0,,,1,0,0,
8403945,Steps Away from Back Bay's Best Spots #33,22348222,Maverick,South End,42.34441,-71.07633,Entire home/apt,127,1,162,9/17/2025,1.55,86,276,35,STR-441257
8483020,Country Cottage in the City,44676705,Mark,West Roxbury,42.25481,-71.14593,Entire home/apt,136,4,201,9/10/2025,1.66,1,67,15,
8490356,Gorgeous and Bright Victorian Home,44581223,Andre,Hyde Park,42.25274,-71.11599,Private room,66,29,43,4/30/2025,0.35,5,277,2,STR-416718
